vertex_index,distance,angle,elev_8,x,y,elev_Ap,relief,velocity
3827,14858.97841022934335,309.20547768262497,5652.512,480171.349,3103181.568,5683.000,27.581,13.846
3828,14863.97276824585424,306.42408761679229,5652.512,480167.479,3103184.725,5686.000,27.581,13.846
3829,14866.61593558679124,303.64269754910094,5650.240,480165.278,3103186.189,5684.000,29.355,13.846
3830,14869.25910292772824,350.55105330081022,5651.492,480163.078,3103187.653,5684.000,28.699,13.846
3831,14873.54395081995790,37.45940905441307,5650.240,480165.684,3103191.055,5684.000,29.355,13.846
3832,14877.82879871181831,36.02581951896921,5646.958,480168.290,3103194.456,5686.000,29.459,13.846
3833,14882.04720723036735,34.59222998163183,5646.958,480170.685,3103197.928,5688.000,29.459,13.846
3834,14886.26561574891275,30.93534239805151,5646.247,480173.080,3103201.401,5688.000,29.793,13.846
3835,14890.01324482123346,27.27845481283973,5645.398,480174.797,3103204.732,5688.000,29.793,13.846
3836,14893.76087389397071,28.67415370820224,5645.398,480176.515,3103208.063,5689.000,29.793,13.846
3837,14897.50479800049106,354.56130130802330,5645.936,480178.391,3103211.303,5689.000,29.793,13.846
3838,14901.51299472278333,319.05275001085056,5645.936,480175.764,3103214.330,5689.000,29.793,13.846
3839,14905.52119144507560,302.43421751058622,5645.936,480173.137,3103217.358,5689.000,29.793,13.846
3840,14909.90092235200791,285.81568501042574,5647.420,480168.923,3103218.551,5689.000,29.459,13.846
3841,14914.28065325888565,290.48577291281111,5647.420,480164.709,3103219.745,5688.000,29.459,13.846
3842,14918.87492181073139,295.15586081231021,5648.018,480160.551,3103221.698,5688.000,29.448,13.846
3843,14923.46919036243526,302.69051313616194,5648.018,480156.392,3103223.651,5688.000,29.448,13.846
3844,14927.27079458038861,310.22516546279633,5651.116,480153.490,3103226.106,5685.000,27.007,12.756
3845,14931.07239879834196,310.22516546279633,5651.116,480150.587,3103228.561,5685.000,27.007,12.756
3846,14934.87400301629350,313.83970481668325,5652.819,480147.685,3103231.016,5685.000,26.567,12.756
3847,14938.32269226703283,317.45424417354207,5652.819,480145.353,3103233.557,5685.000,26.567,12.756
3848,14941.77138151807412,317.45424417354207,5654.147,480143.021,3103236.098,5685.000,23.841,12.756
3849,14945.22007076881346,303.79601552233453,5654.147,480140.689,3103238.638,5683.000,23.841,12.756
3850,14949.19938763221944,290.13778687080719,5656.039,480136.953,3103240.008,5683.000,23.137,12.756
3851,14953.17870449551810,285.09839490666184,5656.039,480133.217,3103241.378,5683.000,23.137,12.756
3852,14956.08515758168869,280.05900294570796,5657.534,480130.355,3103241.886,5683.000,22.705,12.756
3853,14958.99161066791748,268.07461056150566,5658.388,480127.493,3103242.394,5682.000,21.867,12.756
3854,14962.23204149279991,221.30052561560532,5657.534,480124.348,3103241.615,5682.000,22.705,12.756
3855,14966.83456016118362,169.38258208369948,5657.757,480123.826,3103237.042,5682.000,22.537,12.756
3856,14970.71095701282138,152.25433111481340,5656.388,480125.631,3103233.611,5682.000,25.096,12.756
3857,14974.58735386489934,157.23564005442182,5656.388,480127.435,3103230.181,5682.000,25.096,12.756
3858,14977.72087370832196,162.21694899201538,5656.388,480128.392,3103227.197,5682.000,25.096,12.756
3859,14980.85439355128256,142.82159593604356,5655.089,480129.349,3103224.213,5682.000,27.133,12.756
3860,14984.58549400921584,123.42624288061906,5653.208,480132.463,3103222.158,5683.000,27.578,12.756
3861,14988.31659446719823,123.42624288061906,5653.208,480135.577,3103220.102,5683.000,27.578,12.756
3862,14992.04769492512787,121.93576168671125,5653.208,480138.691,3103218.047,5683.000,27.578,12.756
3863,14995.33215044616372,120.44528049229994,5650.129,480141.523,3103216.383,5683.000,28.114,12.756
3864,14998.61660596725051,146.72894678900619,5650.129,480144.354,3103214.718,5685.000,28.114,12.756
3865,15001.16390739774033,173.01261308596969,5650.129,480144.664,3103212.190,5685.000,28.114,12.756
3866,15003.71120882822834,197.28628565508987,5650.049,480144.974,3103209.662,5685.000,28.114,12.756
3867,15006.70160589254374,221.55995822716952,5650.049,480142.990,3103207.424,5685.000,28.114,12.756
3868,15009.69200295650990,219.90124495060991,5650.049,480141.006,3103205.186,5681.000,28.114,12.756
3869,15012.76371178353656,218.24253166840265,5651.157,480139.105,3103202.774,5681.000,27.578,12.756
3870,15015.83542061092885,245.56693664521515,5650.792,480137.204,3103200.361,5681.000,25.882,12.756
3871,15019.33161099204517,294.24935151209917,5650.792,480133.712,3103200.538,5681.000,25.882,12.756
3872,15022.88634468416967,315.60736139719245,5652.491,480131.225,3103203.078,5681.000,27.133,12.756
3873,15026.44107837592492,315.60736139719245,5652.491,480128.738,3103205.618,5680.000,27.133,12.756
3874,15029.99581206805306,312.05000352297992,5652.491,480126.252,3103208.158,5682.000,27.133,12.756
3875,15034.29962863902801,308.49264564647729,5655.582,480122.883,3103210.837,5682.000,26.146,12.756
3876,15038.60344521000115,299.74247495523434,5655.582,480119.514,3103213.516,5682.000,26.146,12.756
3877,15041.99476742949810,290.99230426416761,5655.582,480116.348,3103214.730,5681.000,26.146,12.756
3878,15045.38608964894411,289.62999462183700,5657.367,480113.182,3103215.945,5681.000,25.038,12.756
3879,15048.52592871135312,288.26768498319836,5657.367,480110.200,3103216.930,5681.000,25.038,12.756
3880,15051.66576777396403,278.88024390378712,5659.394,480107.219,3103217.914,5681.000,23.931,12.756
3881,15055.64572401314217,269.49280282050779,5659.394,480103.239,3103217.879,5680.000,23.931,12.756
3882,15059.62568025232395,257.65739769799870,5660.542,480099.259,3103217.843,5680.000,23.931,12.756
3883,15064.26577759741667,224.59871087915229,5660.542,480095.026,3103215.943,5680.000,23.931,12.756
3884,15067.48377888498362,203.55869418949300,5660.542,480093.749,3103212.989,5680.000,23.931,12.756
3885,15071.57822407021740,203.74195919579833,5659.031,480092.101,3103209.241,5680.000,23.931,12.756
3886,15075.67266925542935,209.94249061246339,5659.544,480090.452,3103205.493,5678.000,23.931,12.756
3887,15080.35831600207348,233.38738836302289,5655.475,480087.689,3103201.709,5678.000,22.235,12.756
3888,15085.25229775010848,276.56939969352584,5655.459,480083.072,3103200.086,5678.000,22.235,12.756
3889,15089.04375965362487,302.50704469027085,5659.397,480079.874,3103202.124,5678.000,23.931,12.756
3890,15092.83522155718674,262.37500447657681,5659.397,480076.677,3103204.161,5678.000,23.931,12.756
3891,15096.56213235665746,222.24296426104405,5654.706,480074.171,3103201.402,5678.000,22.235,12.756
3892,15100.28904315650834,215.87683042343721,5654.706,480071.666,3103198.643,5678.000,22.235,12.756
3893,15103.05034114838236,209.51069658843099,5654.706,480070.306,3103196.240,5678.000,22.235,12.756
3894,15105.81163914028548,200.96981636163400,5650.434,480068.946,3103193.837,5677.000,18.752,12.756
3895,15109.08187560942861,192.42893613343341,5650.434,480068.242,3103190.644,5677.000,18.752,12.756
3896,15112.35211207902648,201.82684876992201,5649.656,480067.538,3103187.450,5677.000,18.208,12.756
3897,15115.08937080029500,211.22476140476209,5647.188,480066.119,3103185.109,5678.000,18.791,12.756
3898,15117.82662952195824,225.52577242256291,5647.188,480064.700,3103182.768,5678.000,18.791,12.756
3899,15122.27850521454093,252.16096784485896,5647.188,480060.851,3103180.531,5677.000,18.791,12.756
3900,15125.11228410458352,264.49515225151362,5646.781,480058.030,3103180.259,5677.000,18.569,12.756
3901,15127.94606299458064,265.91027299017293,5646.781,480055.210,3103179.987,5677.000,18.569,12.756
3902,15131.35660841529534,267.32539372414641,5646.404,480051.803,3103179.828,5678.000,18.529,12.756
3903,15134.76715383600822,288.28284057260834,5646.404,480048.396,3103179.669,5678.000,18.529,12.756
3904,15139.54562620913202,307.50631415969457,5646.404,480044.695,3103182.692,5679.000,18.529,12.756
3905,15142.34292091773204,297.03523606079381,5646.725,480042.426,3103184.327,5679.000,18.529,12.756
3906,15146.48893654118183,294.36377745255351,5646.725,480038.489,3103185.629,5679.000,18.529,12.756
3907,15149.05572276975363,300.42942368183816,5646.452,480036.276,3103186.929,5679.000,20.605,12.756
3908,15151.62250899832543,307.22541369941604,5647.380,480034.063,3103188.229,5679.000,23.053,12.756
3909,15155.68847582250419,314.02140371491970,5647.380,480031.139,3103191.054,5679.000,23.053,12.756
3910,15159.75444264631733,306.00149534963316,5647.380,480028.215,3103193.880,5679.000,23.053,10.782
3911,15164.28014389645796,296.87072545136544,5649.363,480024.219,3103196.003,5680.000,23.978,10.782
3912,15168.12336739469356,280.11988616098563,5649.363,480020.757,3103197.673,5680.000,23.978,10.782
3913,15171.16061557029207,264.47990840123657,5650.829,480017.734,3103197.381,5680.000,23.432,10.782
3914,15174.19786374587966,264.47986186101639,5650.829,480014.711,3103197.089,5680.000,23.432,10.782
3915,15176.72973198148429,264.47981533040195,5650.829,480012.191,3103196.845,5680.000,23.432,10.782
3916,15179.26160021698524,280.14785072903192,5649.828,480009.671,3103196.602,5680.000,22.491,10.782
3917,15183.09493370020937,299.73467540884837,5649.828,480006.220,3103198.271,5680.000,22.491,10.782
3918,15187.02799607390807,317.33800641453047,5647.837,480002.946,3103200.451,5680.000,21.957,10.782
3919,15190.35646561474096,331.02254813384479,5647.531,480001.334,3103203.363,5680.000,22.042,10.782
3920,15193.68493515557566,328.79419938945790,5647.531,479999.721,3103206.274,5680.000,22.042,10.782
3921,15197.07143321097283,326.56585064290056,5647.531,479997.855,3103209.100,5681.000,22.042,10.782
3922,15200.45793126597891,326.56585064290056,5647.528,479995.989,3103211.927,5681.000,22.899,10.782
3923,15203.84442932137426,321.65163672783405,5646.565,479994.123,3103214.753,5681.000,22.899,10.782
3924,15207.29554111995822,316.73742280759603,5646.565,479991.758,3103217.266,5681.000,22.899,10.782
3925,15210.74665291824567,316.73742280759603,5646.191,479989.393,3103219.779,5682.000,23.971,10.782
3926,15214.19776471683144,311.72274805299935,5646.320,479987.028,3103222.292,5682.000,23.971,10.782
3927,15216.78583080726094,306.70807329501656,5646.320,479984.953,3103223.839,5682.000,23.971,10.782
3928,15219.37389689773227,305.03952729188018,5646.320,479982.878,3103225.386,5682.000,23.971,10.782
3929,15223.70945148744249,303.37098128912891,5649.960,479979.257,3103227.771,5681.000,24.501,10.782
3930,15228.04500607714726,286.85865174787062,5649.960,479975.637,3103230.156,5681.000,24.501,10.782
3931,15231.43964671321919,270.34632220267969,5649.960,479972.242,3103230.176,5681.000,24.501,10.782
3932,15234.83428734934205,270.34632220267969,5654.053,479968.848,3103230.197,5681.000,24.501,10.782
3933,15238.22892798541034,263.20270687686394,5654.053,479965.453,3103230.217,5679.000,24.501,10.782
3934,15241.87251130104778,256.05909155055878,5658.429,479961.917,3103229.339,5679.000,24.501,10.782
3935,15245.51609461651788,240.15123319173259,5658.429,479958.380,3103228.462,5679.000,24.501,10.782
3936,15248.28712687874759,224.24337482946319,5658.429,479956.447,3103226.477,5679.000,24.501,10.782
3937,15251.05815914097730,195.35627853833913,5659.342,479954.514,3103224.491,5679.000,23.971,10.782
3938,15254.65895205772540,166.46918224679854,5659.342,479955.356,3103220.991,5679.000,23.971,10.782
3939,15258.25974497400784,179.17572678330731,5656.159,479956.199,3103217.490,5677.000,22.899,10.782
3940,15262.27405509031632,191.88227132063912,5657.151,479955.372,3103213.561,5677.000,22.899,10.782
3941,15266.28836520663572,193.12399189820465,5654.910,479954.546,3103209.633,5677.000,22.042,10.782
3942,15269.44745933048034,194.36571247590012,5654.910,479953.762,3103206.573,5675.000,22.042,10.782
3943,15272.60655345385931,209.38914858317241,5654.910,479952.978,3103203.512,5675.000,22.042,10.782
3944,15276.44952876491698,224.41258468778901,5652.035,479950.289,3103200.767,5675.000,21.957,10.782
3945,15280.29250407635118,235.72504284896533,5650.571,479947.599,3103198.022,5675.000,21.957,10.782
3946,15284.89723213269463,247.03750101226092,5650.571,479943.359,3103196.226,5675.000,21.957,10.782
3947,15289.50196018903807,265.93355399245280,5649.483,479939.119,3103194.429,5676.000,21.715,10.782
3948,15293.12512733034964,284.82960697264463,5649.483,479935.617,3103195.357,5675.000,21.715,10.782
3949,15296.74829447166121,279.07875005491161,5649.483,479932.114,3103196.284,5675.000,21.715,10.782
3950,15300.11042276402259,273.32789313321746,5649.175,479928.758,3103196.479,5676.000,22.830,10.782
3951,15303.47255105635668,264.33296623740262,5649.175,479925.402,3103196.674,5676.000,22.830,10.782
3952,15307.61186430666748,269.25741947745865,5649.306,479921.397,3103195.627,5676.000,24.375,10.782
3953,15312.47158049008067,287.27305915828435,5649.306,479916.665,3103196.734,5677.000,24.375,10.782
3954,15315.14891843503392,269.06249642012415,5649.509,479914.172,3103197.710,5677.000,25.683,10.782
3955,15317.82570943590872,246.75567413304799,5649.509,479911.712,3103196.654,5677.000,25.683,10.782
3956,15320.50250043678534,265.67824494707475,5649.509,479909.253,3103195.597,5677.000,25.683,10.782
3957,15324.66054384753988,284.60081576420612,5649.743,479905.229,3103196.645,5677.000,25.544,10.782
3958,15328.81858725841084,296.53609984290165,5649.743,479901.205,3103197.694,5679.000,25.544,10.782
3959,15333.04061918053048,308.47138391849251,5650.196,479897.900,3103200.320,5679.000,26.409,10.304
3960,15337.26265110265012,307.93854570674335,5650.507,479894.594,3103202.947,5679.000,23.984,10.304
3961,15339.78224704389868,307.40570749920005,5650.507,479892.593,3103204.477,5679.000,23.984,10.304
3962,15342.30184298543099,303.87929871664204,5650.369,479890.591,3103206.008,5680.000,24.244,10.304
3963,15345.08268655530264,300.35288992543570,5650.369,479888.192,3103207.413,5681.000,24.244,10.304
3964,15347.86353012498876,292.24975222269251,5650.369,479885.792,3103208.818,5681.000,24.244,10.304
3965,15350.94284711296314,284.14661452872514,5650.796,479882.806,3103209.571,5681.000,24.552,10.304
3966,15354.02216410099027,284.23351143622216,5651.176,479879.820,3103210.324,5681.000,25.229,10.304
3967,15357.11434702858060,284.32040833925265,5651.176,479876.824,3103211.088,5682.000,25.229,10.304
3968,15360.20652995622731,279.14193556244612,5651.296,479873.828,3103211.853,5682.000,25.005,10.304
3969,15364.59876792917203,268.98337293687229,5651.296,479869.446,3103212.157,5682.000,25.005,10.304
3970,15369.43330625337512,263.43851759960313,5652.031,479864.638,3103211.652,5682.000,25.005,10.304
3971,15374.42365452319063,276.36133959292602,5652.200,479859.686,3103211.033,5682.000,24.866,10.304
3972,15377.60196086966062,274.25363581923165,5652.200,479856.697,3103212.112,5682.000,24.866,10.304
3973,15382.48526050493638,273.24227834274927,5651.639,479851.909,3103211.152,5682.000,24.734,10.304
3974,15385.42599065607646,287.82621212182636,5651.639,479849.109,3103212.052,5682.000,24.734,10.304
3975,15388.36672080715834,287.67365227059952,5651.639,479846.310,3103212.952,5682.000,24.734,10.304
3976,15391.33871510466633,287.52109241936807,5651.170,479843.476,3103213.847,5682.000,24.531,10.304
3977,15394.31070940211430,284.59161499163241,5651.170,479840.642,3103214.741,5682.000,24.531,10.304
3978,15397.67102518983847,281.66213756751546,5651.170,479837.351,3103215.421,5682.000,24.531,10.304
3979,15401.03134097771726,290.32783911934399,5651.316,479834.060,3103216.100,5682.000,24.998,10.304
3980,15403.90365533284057,298.99354066332251,5651.316,479831.547,3103217.492,5682.000,24.998,10.304
3981,15406.77596968773832,282.01389059305853,5651.617,479829.035,3103218.884,5682.000,26.340,10.304
3982,15410.83865680014424,274.48699992696248,5652.313,479824.988,3103218.533,5682.000,25.886,10.304
3983,15413.76326511483603,286.31443257147072,5652.313,479822.149,3103219.237,5682.000,25.886,10.304
3984,15418.52586596390938,294.08644126776647,5654.048,479817.638,3103220.763,5682.000,25.713,10.304
3985,15421.94351697883576,299.48377671989959,5654.048,479814.663,3103222.446,5682.000,25.713,10.304
3986,15425.36116799371484,286.17915784450184,5656.421,479811.688,3103224.128,5682.000,25.286,10.304
3987,15429.50854649585381,272.87453897209667,5656.421,479807.546,3103224.336,5682.000,25.286,10.304
3988,15433.65592499795639,263.69678787467274,5657.401,479803.403,3103224.544,5682.000,25.551,10.304
3989,15436.85626681100621,254.51903677415521,5657.401,479800.319,3103223.689,5682.000,25.551,10.304
3990,15440.05660862410696,255.80379762464159,5657.401,479797.235,3103222.835,5682.000,25.551,10.304
3991,15442.84049442900687,257.08855847045197,5656.922,479794.521,3103222.213,5682.000,26.986,10.304
3992,15445.62438023406503,259.42189199078393,5656.922,479791.808,3103221.591,5683.000,26.986,10.304
3993,15449.50919753451308,262.68117706610059,5655.612,479787.963,3103221.034,5683.000,28.751,10.304
3994,15452.20326843312068,263.60712861162739,5655.612,479785.286,3103220.734,5683.000,28.751,10.304
3995,15454.89733933177922,273.71637585593436,5655.612,479782.609,3103220.434,5683.000,28.751,10.304
3996,15458.75156354081992,267.98051063420928,5654.096,479778.866,3103221.355,5685.000,30.822,10.304
3997,15461.63966409152454,252.13539816765277,5654.096,479776.117,3103220.469,5685.000,30.822,10.304
3998,15464.52776464208728,259.26666288984944,5654.096,479773.368,3103219.583,5685.000,30.822,10.304
3999,15467.97449580644570,266.39792760764982,5653.458,479769.928,3103219.367,5685.000,32.997,10.304
4000,15471.42122697080595,279.22499960504524,5653.458,479766.488,3103219.150,5688.000,32.997,10.496
4001,15474.74912777185455,292.05207160596791,5653.603,479763.404,3103220.399,5687.000,34.791,10.496
4002,15478.07702857313052,295.03380083720663,5653.603,479760.320,3103221.649,5687.000,34.791,10.496
4003,15482.15708415567678,298.01553006472625,5653.603,479756.718,3103223.565,5687.000,34.791,10.496
4004,15486.23713973827034,293.08237466903120,5654.384,479753.116,3103225.482,5690.000,35.766,10.496
4005,15489.84361181751228,283.66293441856203,5656.585,479749.689,3103226.605,5690.000,32.796,10.496
4006,15494.28882535681623,279.17664956365576,5657.782,479745.300,3103227.314,5690.000,32.959,10.496
4007,15498.73403889605834,277.13259409646315,5657.782,479740.912,3103228.023,5692.000,32.959,10.496
4008,15503.08449886980634,275.08853862615643,5659.220,479736.579,3103228.409,5692.000,33.291,10.496
4009,15507.43495884351432,285.26881291476388,5659.220,479732.245,3103228.795,5692.000,33.291,10.496
4010,15511.41129715451643,295.44908720321604,5660.152,479728.655,3103230.503,5693.000,34.067,10.496
4011,15515.38763546537302,295.14840607556027,5660.152,479725.064,3103232.212,5692.000,34.067,10.496
4012,15520.03070760139963,294.84772495372135,5663.066,479720.851,3103234.163,5692.000,31.582,10.496
4013,15524.67377973762268,304.73928739892398,5663.066,479716.638,3103236.114,5694.000,31.582,10.496
4014,15528.02354840936277,314.63084984151948,5661.267,479714.254,3103238.468,5694.000,31.941,11.176
4015,15531.37331708110287,311.52636365064399,5661.267,479711.870,3103240.821,5694.000,31.941,11.176
4016,15535.73462133541034,308.42187746000616,5662.661,479708.453,3103243.531,5694.000,32.919,11.176
4017,15540.09592558967597,297.46821582537456,5659.724,479705.036,3103246.242,5695.000,32.919,11.176
4018,15543.46604547594688,286.51455418671026,5659.724,479701.805,3103247.200,5697.000,32.919,11.176
4019,15546.83616536208683,286.88688302709443,5657.847,479698.574,3103248.157,5697.000,32.919,11.176
4020,15550.84593069979201,287.25921187445084,5657.847,479694.745,3103249.347,5697.000,32.919,11.176
4021,15554.85569603763179,287.25921187445084,5659.989,479690.916,3103250.537,5698.000,35.459,11.176
4022,15558.86546137533514,281.76465775316518,5659.989,479687.087,3103251.727,5698.000,35.459,11.176
4023,15563.31290087969865,276.27010363203414,5659.990,479682.666,3103252.212,5698.000,34.678,11.176
4024,15567.76034038406578,276.27010363203414,5659.990,479678.245,3103252.698,5699.000,34.678,11.176
4025,15572.20777988842747,284.38432965518058,5660.221,479673.824,3103253.184,5699.000,32.775,11.176
4026,15576.38372766898101,292.49855567250586,5660.221,479669.966,3103254.782,5699.000,32.775,11.176
4027,15580.55967544930536,292.49855567250586,5660.257,479666.108,3103256.380,5698.000,31.899,11.176
4028,15584.73562322986072,293.97096997767648,5660.257,479662.250,3103257.978,5699.000,31.899,11.176
4029,15589.02656738053338,295.44338427707413,5662.769,479658.375,3103259.821,5699.000,33.658,11.176
4030,15593.31751153105870,289.77968843793445,5662.769,479654.500,3103261.665,5699.000,33.658,11.176
4031,15597.05945490328850,284.11599260511798,5661.558,479650.871,3103262.577,5698.000,33.658,11.176
4032,15600.80139827568928,284.11599260511798,5661.558,479647.242,3103263.490,5698.000,33.658,11.176
4033,15604.54334164791726,277.67076049182816,5661.034,479643.613,3103264.402,5698.000,33.658,11.176
4034,15608.98105511540052,271.22552838188722,5661.034,479639.177,3103264.497,5696.000,33.658,11.176
4035,15613.41876858287833,271.98700401977146,5660.861,479634.740,3103264.592,5696.000,33.658,11.176
4036,15617.66273697692668,272.74847966077658,5660.861,479630.501,3103264.796,5696.000,33.658,11.875
4037,15621.90670537105325,272.74847966077658,5660.401,479626.262,3103264.999,5695.000,33.658,11.875
4038,15626.15067376510524,268.55073780524071,5660.401,479622.023,3103265.203,5695.000,33.658,11.875
4039,15630.82880329967884,261.71809849426910,5659.838,479617.367,3103264.742,5695.000,33.548,11.875
4040,15634.20148066273759,259.08320103192239,5659.838,479614.056,3103264.104,5695.000,33.548,11.875
4041,15637.57415802594369,267.09355811686794,5659.650,479610.744,3103263.465,5695.000,33.258,11.875
4042,15640.91423510649656,302.77381864827561,5659.650,479607.417,3103263.762,5695.000,33.258,11.875
4043,15644.39619077175303,330.44372209136407,5663.027,479605.700,3103266.791,5695.000,34.990,11.875
4044,15647.87814643697857,319.01579279382452,5663.824,479603.982,3103269.820,5695.000,33.981,11.875
4045,15652.75878980490415,307.58786349824271,5663.824,479600.114,3103272.797,5695.000,33.981,11.875
4046,15657.63943317306803,313.71265004118447,5667.991,479596.247,3103275.774,5695.000,35.678,11.875
4047,15660.73668100693067,319.83743658175194,5667.892,479594.249,3103278.141,5695.000,35.675,11.875
4048,15663.83392884078785,314.70620347017501,5667.892,479592.252,3103280.508,5695.000,35.675,11.875
4049,15667.00775437664743,309.57497035569298,5667.912,479589.805,3103282.530,5697.000,36.778,11.875
4050,15670.18157991216322,303.58676827695552,5665.419,479587.359,3103284.552,5697.000,36.778,11.875
4051,15673.01874557435076,297.59856620529001,5665.419,479584.845,3103285.866,5697.000,36.778,11.875
4052,15675.85591123675476,311.02110359765652,5665.419,479582.330,3103287.181,5697.000,36.778,11.875
4053,15679.32712658968921,324.44364098546544,5665.270,479580.312,3103290.005,5697.000,37.761,11.875
4054,15682.79834194265823,324.44364098546544,5663.529,479578.293,3103292.829,5699.000,37.761,11.875
4055,15686.26955729559631,307.46269975008630,5663.529,479576.275,3103295.653,5700.000,37.761,11.875
4056,15689.12899956430920,290.48175851868677,5663.529,479573.596,3103296.653,5700.000,37.761,11.875
4057,15691.98844183318215,288.33198174620708,5662.675,479570.917,3103297.654,5700.000,37.585,11.875
4058,15696.75275141447128,272.09882747156558,5663.413,479566.342,3103298.982,5702.000,38.702,11.875
4059,15701.44228741451843,258.01544997377420,5663.070,479561.755,3103298.008,5702.000,38.238,11.875
4060,15706.13182341456559,283.54631823632104,5662.890,479557.167,3103297.034,5702.000,37.122,11.875
4061,15708.69452086903766,302.13301146510224,5663.571,479555.178,3103298.649,5702.000,37.736,11.875
4062,15712.01878911689528,295.18883642791872,5663.571,479552.170,3103300.064,5703.000,37.736,11.875
4063,15715.34305736449824,299.49971335996912,5663.571,479549.161,3103301.479,5703.000,37.736,11.875
4064,15719.43173923973882,303.81059029566438,5664.624,479545.764,3103303.754,5703.000,37.296,11.875
4065,15723.52042111493211,302.24092623069424,5664.098,479542.367,3103306.029,5703.000,39.179,11.875
4066,15727.58860003125483,300.67126216267667,5665.216,479538.868,3103308.105,5702.000,38.212,11.875
4067,15731.65677894734108,300.67126216267667,5665.216,479535.369,3103310.180,5702.000,38.212,11.875
4068,15735.72495786366380,339.65728175293884,5667.009,479531.870,3103312.255,5702.000,36.407,11.875
4069,15738.40622583036202,18.64330134097000,5664.454,479532.727,3103314.796,5702.000,40.521,11.875
4070,15741.08749379707842,11.67487586809397,5664.454,479533.584,3103317.336,5702.000,40.521,11.875
4071,15746.08635734943709,348.95741851386356,5664.119,479533.994,3103322.318,5700.000,42.647,11.875
4072,15748.83863144495444,333.20838663309848,5664.119,479532.754,3103324.775,5700.000,42.647,11.875
4073,15751.59090554047179,319.16486795389983,5664.497,479531.513,3103327.232,5700.000,40.883,11.875
4074,15754.69844601646037,305.12134927500983,5664.497,479528.971,3103329.020,5701.000,40.883,11.875
4075,15757.80598649239982,284.24180463939166,5664.855,479526.430,3103330.807,5701.000,42.866,11.875
4076,15761.09275021643225,263.36226000749627,5664.928,479523.165,3103330.427,5701.000,41.042,11.875
4077,15764.37951394041011,271.13332025981356,5664.928,479519.900,3103330.048,5701.000,41.042,11.875
4078,15768.20080558923473,278.90438050803175,5665.167,479516.125,3103330.639,5702.000,39.200,11.875
4079,15772.02209723811757,291.48046559048021,5665.167,479512.350,3103331.231,5702.000,39.200,11.875
4080,15775.79292986412111,304.05655067324386,5665.167,479509.226,3103333.342,5702.000,39.200,11.875
4081,15779.56376249007371,320.77987324825284,5665.857,479506.101,3103335.454,5702.000,36.914,11.875
4082,15782.28152798200063,337.50319582056903,5665.361,479505.062,3103337.965,5702.000,39.857,11.875
4083,15784.99929347352008,2.76614277603422,5665.361,479504.022,3103340.476,5704.000,39.857,11.875
4084,15789.97872715641279,19.60131501044663,5665.361,479506.362,3103344.871,5704.000,39.857,11.875
4085,15792.53450324839650,11.17354028758895,5665.899,479506.857,3103347.379,5704.000,42.063,11.875
4086,15795.09027934039113,349.30273096002492,5665.899,479507.352,3103349.886,5704.000,42.063,11.381
4087,15798.04173916033506,327.43192163229696,5665.899,479505.763,3103352.373,5704.000,42.063,11.381
4088,15800.99319898024623,311.82077150502164,5667.991,479504.175,3103354.861,5706.000,46.173,11.381
4089,15804.36151476731720,296.20962137371686,5667.991,479501.153,3103356.348,5706.000,46.173,11.381
4090,15807.72983055418081,302.56131255191025,5667.513,479498.131,3103357.836,5708.000,46.173,11.381
4091,15810.78023799120820,308.91300373025410,5667.513,479495.757,3103359.752,5708.000,46.173,11.381
4092,15813.83064542794818,302.56861154212089,5667.513,479493.384,3103361.668,5708.000,46.173,11.530
4093,15817.49532242466375,296.22421935739055,5669.492,479490.096,3103363.287,5708.000,49.822,11.530
4094,15821.15999942138114,281.56641314838521,5669.492,479486.809,3103364.907,5708.000,49.822,11.530
4095,15825.23382606774794,266.90860693940186,5668.787,479482.741,3103364.687,5708.000,49.273,11.530
4096,15829.30765271417295,275.62306278944737,5668.787,479478.673,3103364.467,5707.000,49.273,11.530
4097,15833.95592334107096,284.33751863947083,5668.393,479474.169,3103365.618,5707.000,48.915,11.530
4098,15838.60419396796897,296.36778326395387,5668.393,479469.666,3103366.769,5707.000,48.915,11.530
4099,15842.34471128235782,308.39804788564180,5668.230,479466.734,3103369.093,5706.000,48.593,11.530
4100,15846.08522859645745,330.33488374517043,5671.830,479463.803,3103371.416,5708.000,51.792,11.530
4101,15848.26968883034169,331.74445660470349,5671.830,479463.509,3103373.581,5708.000,51.792,11.530
4102,15850.84441433600841,311.21719360233959,5671.830,479461.572,3103375.277,5708.000,51.792,11.530
4103,15853.41913984162784,279.43391795551003,5670.986,479459.636,3103376.974,5708.000,51.415,11.530
4104,15856.31001071031642,247.65064230847315,5670.986,479456.962,3103375.875,5708.000,51.415,11.530
4105,15859.20088157905411,235.12802114384365,5670.986,479454.288,3103374.775,5708.000,51.415,11.530
4106,15863.82423260579890,234.43790544048153,5670.001,479451.158,3103371.372,5708.000,50.983,11.530
4107,15867.16033477587916,246.27041090562895,5670.001,479448.104,3103370.030,5708.000,50.983,11.530
4108,15870.49643694577207,246.27041090562895,5668.531,479445.050,3103368.687,5706.000,47.784,11.530
4109,15873.83253911585234,248.59959470867673,5669.118,479441.996,3103367.345,5706.000,47.489,11.530
4110,15876.82921350615288,250.92877851099595,5669.118,479439.164,3103366.366,5706.000,47.489,11.530
4111,15879.82588789654983,277.09946586355471,5669.118,479436.332,3103365.386,5706.000,47.489,11.530
