vertex_index,distance,angle,elev,x,y,relief,velocity
113,382.38667423244760,149.69836770246039,64.719,999239.992,-606042.818,20.398,7.501
114,386.57825891029222,145.78683516598215,64.906,999242.107,-606046.437,20.859,7.501
115,389.77664362225545,141.87530262777176,64.977,999244.082,-606048.953,21.070,7.501
116,392.97502833412705,134.35901597429506,65.023,999246.057,-606051.469,21.273,7.501
117,396.74148605674856,126.84272932199303,65.055,999249.071,-606053.727,21.430,7.501
118,400.50794377927690,118.54128222169400,65.125,999252.085,-606055.986,21.898,7.501
119,404.26708992795329,110.23983512169637,65.141,999255.612,-606057.286,22.023,7.501
120,408.02623607666999,99.72444039193604,65.234,999259.139,-606058.587,22.516,7.501
121,410.93764424724094,89.20904566019787,65.477,999262.050,-606058.546,23.164,7.501
122,413.84905241781360,111.70389760635534,65.625,999264.961,-606058.506,23.453,7.501
123,416.77235165715848,134.19874955447608,65.641,999267.057,-606060.544,23.586,7.501
124,419.69565089658448,140.86170090120086,65.719,999269.153,-606062.582,23.734,7.501
125,424.28862369849190,147.52465224710775,65.914,999271.619,-606066.457,23.789,7.501
126,428.88159650039938,150.88641068616349,66.367,999274.085,-606070.332,24.188,7.501
127,433.63345674844618,154.24816912615631,66.703,999276.150,-606074.612,24.203,7.501
128,438.38531699654715,152.98470664055768,67.008,999278.214,-606078.892,24.117,7.501
129,441.43051206247043,151.72124415402197,67.117,999279.657,-606081.573,23.859,7.501
130,444.47570712839359,142.49276947589354,67.422,999281.100,-606084.255,23.570,7.501
131,449.30576105452263,122.97922029699161,67.758,999284.617,-606087.565,23.820,7.501
132,452.39104674507246,112.69414579621809,67.977,999287.463,-606088.756,23.813,7.501
133,455.47633243562240,128.79349547869913,68.219,999290.310,-606089.946,24.297,7.501
134,459.86825008821353,144.89284516055898,68.266,999292.836,-606093.539,24.219,7.501
135,464.26016774087162,153.90417201782165,68.281,999295.361,-606097.132,24.383,7.501
136,468.33815150275763,162.91549887594579,68.336,999296.559,-606101.030,24.477,7.501
137,472.41613526475487,148.65687017448829,68.578,999297.758,-606104.928,24.070,7.501
138,477.15632926168570,123.67853777904367,68.703,999301.144,-606108.244,24.109,7.501
139,480.43973841572119,112.95883408623202,68.766,999304.168,-606109.525,24.672,7.501
140,483.72314756980205,111.80398142397821,68.992,999307.191,-606110.806,24.750,7.501
141,487.67193461336370,110.64912876128162,69.477,999310.886,-606112.198,25.117,7.501
142,491.62072165707531,110.64912876128162,69.953,999314.581,-606113.591,25.656,13.806
