vertex_index,distance,angle,elev,x,y,relief,velocity
247,861.08399059387455,206.45049751699520,354.930,-1024052.785,-1551409.812,41.570,3.574
248,865.07424138128158,222.77299425107489,354.484,-1024054.877,-1551413.210,41.641,3.574
249,868.60853155024085,235.78952174036172,354.336,-1024057.733,-1551415.291,41.719,3.574
250,873.24050964212574,246.02101158624524,355.398,-1024061.646,-1551417.770,40.930,3.574
251,877.78661753122140,259.66227865213034,357.922,-1024066.025,-1551418.992,39.258,3.574
252,881.83841475360259,274.86087588145267,361.219,-1024070.061,-1551419.351,38.750,3.574
253,884.18897001204107,303.98218273441762,362.602,-1024072.333,-1551418.750,38.750,3.574
254,887.87380106462001,326.60499566515614,360.453,-1024074.542,-1551415.801,39.477,3.574
255,891.43192993692833,315.18925195468904,360.055,-1024076.319,-1551412.718,39.383,3.574
256,894.19011549957258,290.46174284434193,360.250,-1024078.700,-1551411.325,39.250,3.574
257,897.33302514583909,273.18250394760440,360.969,-1024081.789,-1551410.748,38.539,3.574
258,901.81116795001788,265.78018096367970,363.688,-1024086.255,-1551411.077,38.281,3.574
259,906.28931075417984,265.47010159585795,365.250,-1024090.721,-1551411.407,38.281,3.960
260,909.92975978821949,265.16002222464772,367.102,-1024094.349,-1551411.714,38.281,3.960
261,913.57020882216307,265.16002222464772,368.523,-1024097.976,-1551412.021,38.008,3.960
262,917.21065785620283,260.60302213168632,369.086,-1024101.604,-1551412.328,39.203,3.960
